Wavelength,W100000.asd,W100001.asd,W100002.asd,W100003.asd,W100004.asd,W100005.asd,W100006.asd,W100007.asd,W100008.asd,W100009.asd,W100010.asd,W100011.asd,W100012.asd,W100013.asd,W100014.asd,W100015.asd,W100016.asd,W100017.asd,W100018.asd,W100019.asd,W100020.asd,W100021.asd,W100022.asd,W100023.asd,W100024.asd,W100025.asd,W100026.asd,W100027.asd,W100028.asd,W100029.asd,W100030.asd,W100031.asd,W100032.asd,W100033.asd,W100034.asd,W100035.asd,W100036.asd,W100037.asd,W100038.asd,W100039.asd,W100040.asd,W100041.asd,W100042.asd,W100043.asd,W100044.asd,W100045.asd,W100046.asd,W100047.asd,W100048.asd,W100049.asd,W100050.asd,W100051.asd,W100052.asd,W100053.asd,W100054.asd,W100055.asd,W100056.asd,W100057.asd,W100058.asd,W100059.asd,W100060.asd,W100061.asd,W100062.asd,W100063.asd,W100064.asd,W100065.asd,W100066.asd,W100067.asd,W100068.asd,W100069.asd,W100070.asd,W100071.asd,W100072.asd,W100073.asd,W100074.asd,W100075.asd,W100076.asd,W100077.asd,W100078.asd,W100079.asd,W100080.asd
905,3320.261265,1695.65792,2231.900773,2118.322165,2209.956157,2172.662066,2235.721365,1992.001028,2013.232778,2084.082235,1981.023148,1664.508086,1692.001555,1992.563244,2110.376693,2224.506393,1774.030485,1971.94973,1949.925892,2018.846218,2113.921612,2228.89343,2080.471732,2229.947199,1928.375688,2253.556853,2387.67611,1926.520184,2359.581348,2585.545884,2806.959753,3039.432604,3222.149787,2719.289779,2999.261162,2698.705975,3052.356708,3449.30126,3332.906451,3377.034479,3652.244956,3647.093288,3267.155677,3656.656907,3618.995899,3650.78185,3100.765609,2741.055022,2785.338993,3171.103105,3117.154705,3280.326664,3482.934624,3089.445332,3080.327515,3546.883687,3628.888219,3453.646431,3823.4222,3529.777804,3403.73475,3118.741738,3246.126965,3259.914047,2845.086926,3235.147195,3635.497577,3008.714377,3279.229562,3428.707044,3459.435793,4146.721366,4246.938071,4507.669399,4285.636729,3789.295096,5449.497284,5241.764913,4529.341547,4435.219243,4076.459737
906,3193.176173,1633.834327,2146.332476,2041.469695,2120.141368,2088.394957,2143.393109,1918.58228,1931.344716,1998.385477,1907.713129,1597.512474,1630.420682,1914.97407,2036.213861,2134.295878,1711.954817,1898.456362,1876.666411,1947.166278,2027.851431,2145.147213,2004.339882,2148.371495,1859.331724,2167.60726,2295.506945,1852.870756,2274.853349,2491.163481,2705.567654,2932.284524,3107.097708,2631.0024,2888.176842,2604.536639,2948.398667,3326.751989,3215.899966,3248.211576,3524.192049,3513.62463,3150.954936,3522.870058,3493.025472,3528.796157,3009.634664,2649.271764,2704.520102,3066.020653,3009.561663,3169.5108,3363.684629,2993.591754,2972.447777,3423.430351,3512.042413,3332.903606,3691.36557,3405.576872,3288.821261,3017.982988,3132.754855,3151.385974,2739.143855,3116.939788,3498.03811,2903.812482,3178.914721,3306.69648,3340.056219,4008.821189,4099.7455,4342.721965,4132.654991,3655.116251,5262.122719,5058.96794,4380.430971,4272.812891,3935.026915
907,3015.140734,1553.093658,2020.697068,1921.99702,1995.20836,1967.680449,2023.670368,1825.816851,1821.11249,1883.973271,1802.184143,1507.388251,1546.108659,1806.820376,1925.686208,2006.106306,1621.049282,1793.13434,1772.496476,1856.155892,1912.311398,2029.581693,1894.308258,2032.827217,1765.510511,2040.062702,2177.896139,1745.192473,2158.817032,2362.587061,2549.751634,2790.362478,2949.018009,2511.226246,2723.891142,2470.197206,2798.353682,3153.958404,3061.036177,3084.367323,3343.92012,3331.61296,2989.787129,3340.570551,3315.851736,3356.718257,2870.42923,2537.094267,2586.74949,2913.30648,2859.571553,3006.362014,3194.440947,2861.304591,2835.997477,3247.727927,3341.153985,3172.703093,3507.551922,3224.779119,3142.928957,2889.489188,2980.6408,2999.984533,2607.801283,2956.206883,3318.444224,2750.929288,3034.057821,3149.806841,3176.651096,3814.543587,3904.646292,4135.836899,3928.278171,3476.53681,5018.437125,4813.277763,4176.025716,4051.22596,3747.78213
908,2842.106373,1470.183005,1904.42945,1807.530252,1877.319615,1850.79104,1899.015446,1711.819865,1715.302895,1775.888656,1698.468998,1422.226267,1454.037284,1693.939124,1800.412436,1883.323047,1518.690995,1689.266478,1674.083265,1746.425759,1796.407137,1904.592552,1778.658325,1915.16341,1652.942667,1930.87101,2046.363019,1646.615806,2035.322305,2228.13268,2402.497694,2635.186321,2788.147548,2378.711914,2574.441368,2335.117714,2658.61068,2990.989312,2899.610723,2929.481842,3170.86169,3150.5912,2824.479941,3162.9656,3143.709255,3179.925671,2712.594209,2407.94415,2453.258643,2755.943572,2710.354088,2850.788162,3032.077372,2714.962172,2694.440139,3081.166175,3168.289625,3017.837035,3322.400559,3060.030698,2977.693021,2735.201376,2818.036867,2847.570151,2483.44691,2800.9771,3146.771573,2604.959964,2881.816044,2993.754859,3015.69529,3620.947352,3705.91671,3925.97165,3735.170438,3313.527436,4778.611884,4567.044364,3953.028031,3844.314822,3561.512512
909,2704.04883,1398.047445,1814.701105,1716.12191,1786.645607,1757.058112,1801.182358,1620.317094,1633.315011,1687.024877,1610.283737,1351.255653,1380.902642,1605.674611,1702.279913,1784.742464,1438.779158,1605.459984,1589.871833,1655.481475,1705.358795,1809.568921,1688.390494,1821.130382,1566.837082,1845.324667,1940.465578,1568.887483,1933.440111,2124.389485,2286.518126,2507.914396,2653.944894,2265.12059,2458.838988,2227.552655,2541.947014,2862.70551,2772.385494,2800.804623,3033.663754,3013.406444,2697.130408,3021.246719,3002.211874,3039.014032,2585.021827,2300.84024,2342.260191,2632.568745,2589.212353,2729.093033,2904.554573,2597.373966,2577.661722,2951.229987,3033.247389,2893.962465,3179.712903,2931.328109,2842.145016,2611.957434,2693.391917,2722.500986,2381.496717,2679.295616,3011.992444,2497.079635,2757.48499,2865.830029,2885.102796,3469.096044,3547.676245,3761.453438,3582.999429,3181.415195,4583.978177,4373.398168,3781.96109,3684.785895,3412.18208
910,2618.311915,1345.892955,1760.517383,1658.197636,1732.925343,1698.094038,1747.84562,1575.237613,1585.109487,1625.465949,1547.474584,1300.956235,1340.645253,1558.088186,1653.788988,1721.951016,1399.216441,1552.073394,1526.751725,1604.565565,1652.503967,1763.836019,1640.379891,1765.573539,1531.159743,1785.66194,1882.682746,1518.855163,1871.041536,2069.986357,2215.430384,2432.743026,2565.768075,2191.234392,2386.568292,2163.449746,2457.733496,2781.964632,2700.402099,2710.642909,2947.795167,2941.707103,2629.837391,2933.977267,2907.675493,2956.482485,2516.016227,2238.657662,2277.057128,2563.863734,2512.761248,2655.883246,2826.56063,2532.113959,2503.829072,2872.949939,2956.755522,2815.191104,3102.447817,2848.728912,2764.94432,2550.864833,2631.343417,2642.672162,2310.999122,2606.522956,2930.510658,2441.857147,2681.005216,2782.750445,2801.300835,3380.995859,3454.893753,3668.311185,3487.208014,3089.533901,4458.420585,4261.503399,3700.296501,3590.234434,3320.097847
911,2560.883367,1312.997291,1723.177532,1618.144791,1688.04798,1660.381723,1712.403727,1537.044975,1548.007388,1583.11551,1508.247034,1270.276167,1303.211114,1524.76156,1613.062056,1684.291145,1364.645985,1510.874761,1487.144901,1562.215685,1611.028949,1717.508336,1605.169519,1729.921264,1501.553715,1740.817669,1841.442767,1487.052154,1832.568862,2022.371725,2174.391214,2381.799982,2513.997719,2148.584048,2331.20627,2119.167262,2405.266794,2719.297754,2636.869817,2659.241057,2883.325373,2885.236545,2577.805556,2881.725792,2847.770478,2895.252373,2468.965961,2194.416377,2236.033627,2509.854512,2464.695522,2606.908639,2766.509827,2479.457491,2455.764371,2819.890701,2894.1326,2757.153296,3044.888817,2785.222649,2712.070295,2501.132165,2575.925205,2595.392335,2259.82592,2557.1121,2878.973713,2395.104093,2621.527074,2728.843516,2744.018272,3315.184813,3391.311967,3600.324192,3413.811232,3027.263397,4369.738803,4182.743722,3637.879829,3529.206463,3255.266194
912,2521.868592,1292.678041,1692.934991,1591.211889,1653.420845,1637.686139,1684.027023,1504.173033,1519.697911,1556.332492,1488.024619,1250.255331,1274.517953,1496.447654,1580.977444,1659.546197,1335.216354,1481.664706,1466.536677,1532.111165,1578.321738,1675.725714,1577.84262,1699.92849,1472.981848,1706.209196,1811.826695,1464.750902,1806.781777,1982.596621,2146.845606,2343.254637,2483.340325,2118.817781,2293.035088,2084.811459,2373.308835,2670.4173,2586.479855,2626.65802,2835.025553,2838.602724,2536.707413,2842.19679,2809.127358,2848.901047,2435.623472,2162.824801,2208.939865,2469.156558,2431.917443,2571.404433,2721.006085,2439.349653,2422.036614,2780.561056,2844.276618,2712.240633,2995.307528,2738.979687,2673.743849,2457.083617,2528.890473,2563.730236,2222.787653,2516.787908,2841.349222,2355.102057,2576.525831,2692.696392,2702.216543,3262.674101,3344.968238,3545.63173,3357.074127,2983.056429,4303.685161,4121.931922,3585.304924,3480.669297,3205.296303
913,2492.902347,1277.085544,1661.951911,1573.811568,1634.487992,1624.007675,1654.53997,1480.507572,1500.782211,1541.547548,1480.842408,1230.759541,1264.870249,1466.848139,1564.133284,1635.236768,1316.143359,1466.525908,1458.449875,1521.873698,1555.24381,1651.592249,1557.030593,1662.709562,1446.28753,1678.49971,1792.150053,1443.680692,1782.75254,1957.856173,2116.010116,2307.614206,2457.026105,2082.246649,2275.53198,2052.685613,2348.586387,2634.712653,2560.815392,2590.085063,2801.095158,2803.008061,2507.676314,2793.49183,2777.658199,2815.282718,2411.354899,2141.076997,2186.556685,2445.307497,2401.667054,2540.495536,2690.643002,2416.966368,2391.949619,2745.554536,2812.108512,2675.412883,2947.343741,2711.268072,2643.032594,2419.909817,2500.113471,2530.090857,2195.486407,2473.646797,2802.741726,2326.469166,2547.298531,2663.093784,2666.266252,3219.220737,3306.973819,3497.356551,3315.250095,2945.398401,4248.529573,4068.420537,3541.875228,3425.732803,3160.556679
914,2472.004732,1271.520144,1651.088711,1561.807056,1623.687406,1606.721861,1643.821237,1473.334037,1491.913511,1532.018138,1475.01465,1219.787381,1253.117082,1456.129035,1556.869536,1622.92587,1309.23902,1462.178107,1449.747994,1508.942157,1544.930437,1642.411903,1549.983229,1648.861971,1432.610499,1665.783678,1777.414432,1440.577433,1768.078654,1945.163806,2095.210414,2293.212925,2440.127564,2065.284512,2262.234761,2037.777905,2333.466147,2616.284476,2547.684788,2571.201041,2784.75124,2783.921788,2485.271164,2776.533056,2756.181309,2803.02683,2402.365984,2127.302502,2172.12781,2426.530838,2386.554499,2521.819692,2678.444869,2408.910316,2379.961369,2720.653468,2794.157564,2658.411944,2919.595393,2688.333788,2621.198015,2411.904814,2485.593816,2513.253893,2179.037076,2456.893527,2776.998842,2310.736868,2537.599042,2644.687703,2652.167976,3194.525238,3280.149697,3465.828353,3290.103496,2929.673425,4219.615876,4027.062159,3516.913917,3390.882623,3139.87474
915,2465.703174,1274.883391,1658.788529,1559.282377,1621.96133,1593.30918,1651.652082,1481.699932,1494.668202,1528.449997,1471.466041,1222.158446,1243.05817,1463.578881,1558.104135,1623.479442,1314.234064,1466.332452,1444.368114,1500.755203,1547.146209,1646.814202,1555.559878,1658.02597,1433.327373,1667.728052,1772.641371,1451.544097,1766.616657,1944.323638,2090.63951,2298.996695,2437.911858,2070.079725,2254.22427,2041.911078,2329.278418,2615.613092,2545.092859,2572.204546,2784.748203,2782.187356,2474.528085,2785.788997,2748.965347,2805.960493,2405.472219,2122.014864,2168.555593,2417.170584,2387.151528,2517.07774,2680.909416,2411.714756,2383.682319,2711.327327,2791.185243,2659.490131,2915.163574,2675.758662,2612.740428,2425.959382,2483.443265,2513.274255,2175.55386,2464.374131,2768.697636,2309.42081,2543.582385,2639.936547,2656.883335,3190.162561,3270.190948,3455.962509,3283.303724,2933.777281,4216.952577,4009.102671,3512.361885,3382.375933,3142.167939
916,2492.495666,1282.546364,1671.815528,1580.621803,1636.414108,1608.612222,1668.775339,1501.292915,1514.077817,1536.627519,1479.845837,1247.409092,1254.055216,1477.228738,1568.406429,1633.179177,1330.660513,1476.531108,1460.167871,1528.958256,1560.100646,1663.375197,1567.902358,1674.205026,1445.422737,1679.783817,1793.622064,1460.067507,1784.969762,1956.735952,2111.731833,2314.427211,2463.084433,2090.363872,2262.977192,2063.95766,2339.628603,2633.679477,2555.784132,2589.410062,2798.411045,2798.601963,2490.764024,2787.430747,2766.675617,2806.158263,2411.794702,2128.051879,2182.801262,2434.99413,2400.253605,2527.467526,2690.263083,2420.829571,2391.426984,2728.00233,2808.335021,2669.453551,2932.401671,2695.016405,2628.906958,2435.124136,2491.330619,2521.997907,2190.694762,2477.32125,2782.424242,2326.956368,2556.592281,2654.153665,2665.864603,3206.54365,3290.819123,3475.184104,3298.474183,2947.493926,4234.491493,4040.750627,3529.162167,3402.350493,3156.994934
917,2524.722751,1299.932636,1687.518391,1597.347762,1656.316693,1634.014007,1686.520406,1518.745242,1532.906518,1556.456936,1497.13163,1268.451209,1278.591578,1500.007473,1589.993489,1657.365311,1347.522532,1492.211437,1481.871457,1552.515958,1582.794544,1686.527795,1588.664316,1696.565736,1466.42337,1702.047683,1818.945939,1472.848673,1808.924987,1978.681184,2136.379715,2337.466822,2490.675431,2111.30602,2288.274848,2083.279848,2360.335267,2655.618656,2575.5714,2612.510211,2818.557535,2817.69181,2516.417077,2806.119649,2793.504505,2818.740481,2422.535032,2144.456259,2201.046498,2458.130097,2417.842944,2545.974728,2703.133801,2433.226834,2407.316456,2757.916511,2832.069768,2690.353998,2958.595658,2724.760066,2653.545644,2448.400507,2511.978261,2539.902976,2213.504513,2495.074859,2805.905802,2342.996831,2572.401128,2674.986968,2689.966541,3228.738205,3320.183032,3504.553015,3330.731384,2964.53515,4268.098143,4077.957178,3554.349869,3432.076085,3178.882194
918,2554.234896,1324.39456,1705.014179,1604.790219,1678.088216,1660.827295,1702.807971,1531.196052,1547.435859,1585.546491,1520.137662,1278.655802,1309.281832,1528.602981,1618.836915,1691.725807,1363.003062,1512.343954,1503.262302,1561.740578,1611.028102,1712.090555,1613.669153,1722.219265,1492.864775,1731.30479,1840.663604,1489.492284,1830.711901,2006.151663,2157.81083,2364.468194,2513.152012,2127.522159,2323.66376,2095.677773,2386.455933,2676.616565,2600.780588,2635.518058,2842.33505,2836.547114,2544.071783,2843.193377,2821.59581,2845.189527,2438.898072,2168.179356,2217.226481,2479.758045,2437.177441,2569.696417,2720.562946,2448.133966,2430.381139,2792.584165,2855.62302,2718.553713,2987.46322,2755.749496,2679.39377,2466.517601,2542.934054,2564.292239,2238.034018,2516.634777,2834.575524,2354.52914,2588.61234,2697.325295,2724.709401,3252.122938,3348.592044,3535.17043,3372.308418,2982.127566,4309.916484,4108.972425,3581.094955,3463.641195,3205.018317
919,2596.068218,1342.841072,1731.555058,1629.944486,1708.220434,1685.852178,1728.502966,1553.310367,1573.17309,1619.77669,1543.339957,1296.81192,1331.881866,1553.70805,1640.64997,1717.050723,1391.775994,1538.602106,1525.367632,1581.576749,1634.721351,1737.463995,1629.277162,1750.090634,1520.958661,1762.227189,1863.822167,1503.774176,1845.467755,2035.969687,2187.402824,2392.737781,2544.048173,2147.239051,2348.063158,2122.332843,2410.767813,2706.825116,2629.100209,2657.677426,2877.668954,2874.318741,2576.707114,2878.51846,2849.493862,2876.366909,2471.420324,2194.00147,2232.198804,2510.075508,2465.387572,2604.504018,2759.032558,2472.696033,2458.133763,2825.228173,2879.697084,2745.362059,3022.274663,2789.188024,2708.601785,2488.877503,2578.099408,2591.500255,2262.884789,2548.42149,2876.475711,2385.298181,2609.152023,2725.434979,2743.963139,3290.283611,3378.437539,3568.2947,3410.411771,3006.762231,4347.923158,4163.639019,3611.348224,3503.54937,3242.597396
920,2629.296496,1351.253991,1753.035719,1652.294107,1730.517532,1699.659924,1751.527637,1568.906416,1594.123994,1640.629722,1560.638707,1308.640931,1340.778497,1567.323335,1654.746837,1735.524302,1412.197059,1556.874307,1539.467323,1595.384751,1654.985722,1757.804489,1640.122998,1767.50215,1540.698127,1780.294497,1878.513459,1516.028743,1857.017854,2051.617583,2213.514451,2410.315051,2566.452987,2161.72924,2365.493093,2141.661016,2424.356864,2730.209289,2649.359285,2672.417967,2898.691112,2902.14915,2597.777633,2902.965244,2869.783873,2899.958453,2488.646857,2209.542608,2242.682374,2532.674391,2488.920658,2627.864309,2787.209996,2490.142442,2475.930708,2843.48652,2892.674475,2760.016371,3046.869354,2810.035211,2725.087819,2500.085398,2599.357517,2608.432864,2280.010108,2571.829939,2906.149917,2411.609573,2621.627689,2745.882916,2758.579666,3312.700256,3394.168562,3593.838233,3427.477069,3023.383457,4366.571857,4197.057773,3626.863617,3532.720117,3267.175984
921,2632.421298,1344.446414,1755.391864,1653.63296,1730.46725,1693.38668,1757.662191,1564.26785,1594.713737,1633.797214,1563.698951,1302.701759,1331.741242,1561.683118,1656.585435,1743.471691,1407.141596,1554.48884,1536.748952,1589.095799,1666.010884,1764.639402,1644.509634,1762.923211,1541.657167,1773.272158,1874.811646,1521.001192,1861.144391,2039.365395,2220.807459,2404.744431,2562.270504,2159.111514,2371.343921,2134.367153,2416.595089,2729.347942,2646.466281,2669.417212,2884.102095,2894.141742,2590.350225,2902.764502,2870.419152,2900.530397,2467.904439,2201.850772,2241.49608,2530.637249,2491.417749,2619.984261,2778.897508,2483.389141,2469.444689,2834.58,2881.75043,2750.037357,3043.375717,2803.117037,2713.47915,2485.632271,2589.775228,2600.876961,2278.54713,2568.156329,2900.606639,2410.675965,2613.279987,2742.488684,2766.596544,3294.321173,3378.96033,3594.99236,3407.658963,3016.236061,4347.64359,4174.122446,3609.158709,3529.83423,3256.006788
922,2573.007274,1309.749889,1720.669559,1620.692711,1697.241875,1658.653575,1718.861778,1534.326647,1554.943298,1599.509882,1533.369333,1277.810278,1307.549294,1528.84342,1624.5116,1711.415408,1374.088692,1521.579592,1506.338376,1557.133978,1628.717549,1731.936269,1614.662134,1726.955333,1508.21525,1736.066967,1842.166405,1486.246635,1815.893554,1994.012262,2172.099021,2359.348375,2501.779686,2109.100952,2321.212624,2083.899928,2367.586278,2676.304275,2580.457499,2621.021169,2828.547549,2828.160315,2529.46125,2838.324931,2816.520724,2845.452629,2420.149285,2151.138009,2205.205086,2478.987612,2437.990016,2567.145606,2722.289291,2428.082498,2422.421425,2781.301168,2827.009607,2692.678867,2980.601364,2749.310187,2658.088579,2431.392522,2531.684268,2544.978006,2232.687773,2511.245269,2839.71813,2354.210554,2570.457815,2680.984491,2708.464493,3228.080583,3305.743109,3518.790992,3339.781509,2965.093916,4255.559154,4092.836162,3534.375241,3456.236225,3186.627736
923,2461.546107,1251.454204,1649.315621,1552.475775,1628.179147,1592.909836,1637.805707,1470.380201,1482.340085,1534.741491,1464.543617,1228.402004,1257.977437,1464.032483,1555.927737,1638.370945,1311.852701,1457.05184,1444.748235,1493.154567,1552.178723,1658.512094,1544.491562,1657.348438,1442.09896,1664.60037,1771.270814,1419.972625,1731.15153,1913.128693,2074.849822,2268.447746,2391.02854,2019.026998,2222.567741,1997.391191,2272.771157,2570.031292,2467.969842,2521.171027,2721.235114,2710.462035,2421.416145,2718.376477,2707.012375,2732.628564,2334.035257,2060.147847,2124.159341,2382.507205,2337.142803,2469.413329,2617.57365,2329.134966,2331.471723,2679.395098,2722.210287,2585.200936,2862.619736,2644.58844,2554.337164,2334.40378,2428.968965,2444.382593,2141.891129,2408.33447,2727.999539,2254.830485,2474.99608,2568.810567,2594.681722,3106.204418,3174.556935,3377.367302,3215.671451,2857.879411,4094.137206,3947.887134,3398.660321,3319.155112,3061.116901
924,2318.221861,1177.479736,1546.463246,1451.809673,1523.387021,1495.497633,1524.531122,1364.375984,1390.888246,1436.865503,1356.162955,1148.834209,1170.987997,1364.046173,1452.643951,1529.653502,1220.846191,1362.473041,1350.757341,1391.885253,1455.458292,1548.964887,1433.034769,1554.201409,1349.312258,1556.126005,1654.056877,1338.734902,1627.349671,1795.850081,1946.510971,2129.559493,2244.492923,1904.239433,2093.54348,1887.503881,2131.75682,2416.147536,2337.512183,2369.004343,2552.175955,2554.677237,2280.008627,2562.338826,2548.619874,2567.495763,2195.570435,1937.163597,1992.345358,2252.987114,2206.959691,2330.897746,2469.125821,2198.284563,2196.988683,2528.373673,2564.882581,2430.096328,2701.83568,2489.310921,2401.301243,2195.039409,2290.960858,2309.149216,2011.634756,2274.523613,2576.447604,2134.418826,2309.577874,2422.908987,2449.935987,2922.83612,2992.276725,3196.751745,3029.307085,2685.613062,3876.133339,3735.544072,3203.805781,3136.548975,2888.019046
925,2138.28952,1081.86157,1425.475477,1341.242182,1400.889381,1378.642938,1402.04922,1250.657296,1285.172493,1317.242249,1249.889421,1049.739233,1075.10709,1254.267459,1333.02553,1406.222103,1120.488303,1247.948375,1240.86657,1280.260584,1339.858163,1422.923137,1318.772052,1432.86314,1240.643627,1433.588851,1516.175002,1238.871628,1500.783918,1654.239648,1799.977347,1960.711102,2076.675977,1757.15469,1934.949446,1739.809641,1971.964053,2234.552513,2171.380999,2183.920493,2361.022675,2374.019117,2118.889139,2381.610893,2363.589614,2382.213392,2035.418709,1796.420417,1840.062577,2097.64165,2047.919783,2160.68048,2296.171041,2037.262568,2042.010961,2354.211216,2374.326056,2256.469959,2514.260381,2312.666036,2230.441747,2029.182005,2125.186374,2145.923447,1861.500648,2116.876952,2398.885073,1983.003641,2135.037883,2257.885228,2277.503964,2714.23222,2785.171711,2975.653391,2816.98401,2485.263381,3603.843825,3474.128577,2984.550276,2929.768878,2683.420044
926,1932.785827,973.4008559,1293.326364,1223.535945,1269.738926,1249.737378,1276.138832,1137.976548,1167.342249,1186.345146,1147.361994,942.4022293,976.391706,1140.561583,1205.340681,1275.327006,1015.77821,1123.966831,1122.963177,1163.949368,1210.733177,1288.117367,1206.155319,1298.909687,1122.556275,1302.518771,1370.920469,1124.765185,1359.926978,1497.68202,1638.846476,1775.832496,1893.813619,1588.671405,1757.65032,1568.080501,1803.055108,2036.797135,1978.216336,1983.418069,2159.180631,2175.99074,1943.429558,2182.380065,2162.994347,2184.778779,1864.048464,1646.10109,1679.67984,1923.839333,1868.431241,1973.853031,2105.390303,1856.840592,1874.654458,2163.588928,2167.607183,2070.79913,2307.163096,2122.394761,2049.41756,1849.652294,1942.036175,1962.420565,1701.481295,1941.841003,2202.59515,1810.264761,1961.227887,2075.799118,2086.418302,2493.355399,2560.522085,2723.679588,2585.89328,2272.172288,3294.984012,3180.001053,2748.496242,2700.080366,2457.532253
927,1724.867054,875.4901874,1154.696822,1087.054628,1138.14866,1116.544719,1142.998017,1025.053473,1035.054047,1059.785354,1023.018626,845.977739,870.097485,1018.907157,1074.797284,1137.144216,903.4131544,1008.076951,1003.542862,1036.388086,1075.511817,1145.873195,1079.421097,1151.340415,999.9684527,1158.559681,1232.219523,1005.560653,1223.765032,1337.709472,1457.264042,1592.780782,1696.492717,1425.298204,1582.566579,1411.140217,1628.076083,1833.386354,1784.856536,1794.282897,1945.752087,1966.430335,1753.530536,1966.989801,1956.303496,1968.974462,1685.416869,1494.718903,1519.057847,1740.206565,1682.472325,1800.35648,1895.469223,1677.117522,1697.548281,1951.857372,1971.789807,1865.319758,2082.950661,1914.474604,1853.386574,1675.382584,1758.503494,1768.913763,1540.549808,1757.467447,1993.748062,1642.044449,1770.646615,1867.305259,1892.339701,2266.81816,2314.628872,2458.156111,2324.765531,2056.673137,2984.689558,2876.070508,2488.154492,2429.284541,2219.595647
928,1509.150844,767.9957807,1009.739676,946.4058706,994.8459963,973.3413788,998.351008,897.9786709,899.5611749,926.9856535,891.9711957,743.8580378,756.5991094,888.6965674,936.7908851,994.1608421,787.9982759,877.8210723,874.3199774,906.1574905,933.4893109,1004.053218,939.5514006,1005.151893,875.2850206,1007.462086,1083.453893,879.8748988,1077.331644,1171.056684,1270.73678,1404.767947,1487.457211,1254.303236,1397.044253,1243.988742,1438.915149,1618.212497,1577.635754,1591.165653,1717.4579,1736.623923,1550.467466,1735.516071,1727.068291,1740.696946,1492.672151,1326.433881,1347.895587,1546.423918,1491.412312,1599.403819,1676.629543,1490.197687,1501.587246,1727.814879,1755.01908,1651.12533,1841.910271,1693.433721,1642.714002,1482.49174,1558.881484,1561.546562,1364.499448,1551.198392,1756.93125,1458.42667,1567.086681,1642.867554,1676.295923,2012.862243,2049.400496,2172.82275,2052.2559,1824.975038,2653.05607,2550.993418,2202.60576,2146.670731,1967.085201
929,1289.837133,650.0239668,861.764806,808.7400948,842.0640164,823.9099643,845.4425416,758.0729629,766.8521209,787.9237335,761.2375647,633.468428,640.1231297,752.8869842,795.2001575,848.6691966,673.5173191,735.2277073,739.1628983,777.9930093,789.2861386,864.2503238,792.8230482,865.0240443,750.2489332,855.7434468,923.5977747,750.5063379,921.3851814,1001.018406,1088.093344,1211.818474,1275.532878,1077.886632,1201.486204,1065.967163,1239.17588,1396.175246,1359.003898,1372.32825,1480.271881,1492.531586,1339.178659,1495.35459,1479.907632,1506.994912,1290.558245,1143.207227,1167.938077,1345.483558,1298.174128,1369.945452,1456.860436,1297.818261,1292.504628,1498.431022,1515.84749,1435.432183,1591.944063,1465.658736,1423.02974,1273.167034,1345.692513,1345.698761,1174.566776,1328.551689,1500.584744,1259.792077,1357.313399,1412.993758,1441.469258,1735.703829,1774.005149,1876.398711,1781.009451,1580.81682,2304.917668,2210.668685,1903.033519,1865.229185,1705.787956
930,1078.354851,541.810524,716.5603208,673.1780652,699.4853712,684.6444671,698.0536203,629.3036549,635.466023,650.4691452,632.4217031,524.542152,532.5397394,618.1641328,666.9868247,698.7533216,563.8704703,617.0308317,621.2651504,652.5349869,654.2509825,712.0564255,659.4351473,717.5950046,620.6344094,713.5661039,766.8489611,623.2515926,774.3781888,835.3057642,911.1284131,1012.404305,1082.463989,914.4808152,1006.316365,902.4691089,1046.836744,1186.566039,1145.279487,1160.415507,1254.067453,1260.170382,1127.319033,1263.591118,1247.697388,1276.895952,1099.641599,970.6103754,994.203198,1138.980996,1100.093844,1161.677673,1241.931495,1107.860569,1098.909907,1266.337715,1287.034353,1219.887042,1352.084863,1239.365884,1207.893076,1083.653146,1143.965405,1136.836043,989.2441055,1120.961013,1271.836358,1068.225836,1156.393159,1191.804559,1219.196859,1475.888229,1509.880095,1598.140737,1519.408485,1350.699211,1972.416919,1877.904792,1623.7964,1575.828526,1449.758339
931,889.9639364,451.1987235,584.4627882,553.2588235,574.585648,562.0671468,569.9737556,513.7767422,519.9092963,532.1330131,517.2069975,427.081322,438.5495285,502.3118301,551.0519498,564.617535,466.2674833,517.4122084,515.5377489,536.9791497,536.4537759,577.5076433,541.8108086,583.8382583,506.103794,587.5051312,629.6430547,508.3423637,643.2339698,692.912084,751.8798619,838.1234786,909.1753411,765.9636183,830.9548485,754.8073008,880.4701637,995.2800328,961.5369183,967.2234033,1049.445519,1055.935309,938.0239223,1061.581311,1045.326194,1069.485308,931.529719,816.4230669,840.7678565,952.0122346,923.3100467,978.5474871,1043.576842,938.3636052,926.7202862,1058.496767,1084.924678,1026.429961,1138.510816,1035.37397,1012.577982,920.1489272,960.9604013,952.898725,827.0492915,938.5499262,1070.889733,894.924907,977.1759192,998.3888461,1022.415338,1245.680529,1275.007575,1346.660482,1285.881114,1143.399136,1668.992489,1578.937216,1374.402676,1318.202022,1219.077579
